date,component,value
2022-09-17,gdelt_news,0.024
2022-09-18,gdelt_news,0.016
2022-09-19,gdelt_news,0.0165
2022-09-20,gdelt_news,0.0162
2022-09-21,gdelt_news,0.04
2022-09-22,gdelt_news,0.0354
2022-09-23,gdelt_news,0.0666
2022-09-24,gdelt_news,0.0775
2022-09-25,gdelt_news,0.0545
2022-09-26,gdelt_news,0.0839
2022-09-27,gdelt_news,0.0347
2022-09-28,gdelt_news,0.0361
2022-09-29,gdelt_news,0.0295
2022-09-30,gdelt_news,0.0566
2022-10-01,gdelt_news,0.0343
2022-10-02,gdelt_news,0.021
2022-10-03,gdelt_news,0.0678
2022-10-04,gdelt_news,0.0407
2022-10-05,gdelt_news,0.0553
2022-10-06,gdelt_news,0.0636
2022-10-07,gdelt_news,0.0416
2022-10-08,gdelt_news,0.0604
2022-10-09,gdelt_news,0.0522
2022-10-10,gdelt_news,0.0702
2022-10-11,gdelt_news,0.0424
2022-10-12,gdelt_news,0.0633
2022-10-13,gdelt_news,0.1645
2022-10-14,gdelt_news,0.0728
2022-10-15,gdelt_news,0.0448
2022-10-16,gdelt_news,0.0363
2022-10-17,gdelt_news,0.0507
2022-10-18,gdelt_news,0.036
2022-10-19,gdelt_news,0.0611
2022-10-20,gdelt_news,0.0516
2022-10-21,gdelt_news,0.0225
2022-10-22,gdelt_news,0.0273
2022-10-23,gdelt_news,0.0377
2022-10-24,gdelt_news,0.0731
2022-10-25,gdelt_news,0.039
2022-10-26,gdelt_news,0.0583
2022-10-27,gdelt_news,0.0324
2022-10-28,gdelt_news,0.0543
2022-10-29,gdelt_news,0.0383
2022-10-30,gdelt_news,0.0235
2022-10-31,gdelt_news,0.0227
2022-11-01,gdelt_news,0.0522
2022-11-02,gdelt_news,0.12
2022-11-03,gdelt_news,0.0576
2022-11-04,gdelt_news,0.0497
2022-11-05,gdelt_news,0.0105
2022-11-06,gdelt_news,0.0144
2022-11-07,gdelt_news,0.0313
2022-11-08,gdelt_news,0.0381
2022-11-09,gdelt_news,0.0653
2022-11-10,gdelt_news,0.0312
2022-11-11,gdelt_news,0.0287
2022-11-12,gdelt_news,0.0533
2022-11-13,gdelt_news,0.0424
2022-11-14,gdelt_news,0.022
2022-11-15,gdelt_news,0.0366
2022-11-16,gdelt_news,0.0306
2022-11-17,gdelt_news,0.0526
2022-11-18,gdelt_news,0.0265
2022-11-19,gdelt_news,0.0645
2022-11-20,gdelt_news,0.0352
2022-11-21,gdelt_news,0.0433
2022-11-22,gdelt_news,0.0424
2022-11-23,gdelt_news,0.0405
2022-11-24,gdelt_news,0.0351
2022-11-25,gdelt_news,0.0123
2022-11-26,gdelt_news,0.0502
2022-11-27,gdelt_news,0.0199
2022-11-28,gdelt_news,0.0147
2022-11-29,gdelt_news,0.0415
2022-11-30,gdelt_news,0.0255
2022-12-01,gdelt_news,0.041
2022-12-02,gdelt_news,0.016
2022-12-03,gdelt_news,0.0334
2022-12-04,gdelt_news,0.0236
2022-12-05,gdelt_news,0.0451
2022-12-06,gdelt_news,0.1037
2022-12-07,gdelt_news,0.0382
2022-12-08,gdelt_news,0.0502
2022-12-09,gdelt_news,0.0777
2022-12-10,gdelt_news,0.0777
2022-12-11,gdelt_news,0.049
2022-12-12,gdelt_news,0.0372
2022-12-13,gdelt_news,0.0631
2022-12-14,gdelt_news,0.1288
2022-12-15,gdelt_news,0.1088
2022-12-16,gdelt_news,0.027
2022-12-17,gdelt_news,0.0218
2022-12-18,gdelt_news,0.0278
2022-12-19,gdelt_news,0.0751
2022-12-20,gdelt_news,0.047
2022-12-21,gdelt_news,0.032
2022-12-22,gdelt_news,0.0632
2022-12-23,gdelt_news,0.0364
2022-12-24,gdelt_news,0.0196
2022-12-25,gdelt_news,0.0121
2022-12-26,gdelt_news,0.012
2022-12-27,gdelt_news,0.017
2022-12-28,gdelt_news,0.05
2022-12-29,gdelt_news,0.0334
2022-12-30,gdelt_news,0.0262
2022-12-31,gdelt_news,0.0206
2015-01-01,gdelt_tv,0.0
2015-01-02,gdelt_tv,0.1176
2015-01-03,gdelt_tv,0.0522
2015-01-04,gdelt_tv,0.0342
2015-01-05,gdelt_tv,0.028
2015-01-06,gdelt_tv,0.0745
2015-01-07,gdelt_tv,0.0
2015-01-08,gdelt_tv,0.026
2015-01-09,gdelt_tv,0.1621
2015-01-10,gdelt_tv,0.1207
2015-01-11,gdelt_tv,0.0892
2015-01-12,gdelt_tv,0.0958
2015-01-13,gdelt_tv,0.0707
2015-01-14,gdelt_tv,0.0931
2015-01-15,gdelt_tv,0.0254
2015-01-16,gdelt_tv,0.0
2015-01-17,gdelt_tv,0.0
2015-01-18,gdelt_tv,0.0
2015-01-19,gdelt_tv,0.1013
2015-01-20,gdelt_tv,0.0685
2015-01-21,gdelt_tv,0.0
2015-01-22,gdelt_tv,0.1812
2015-01-23,gdelt_tv,0.183
2015-01-24,gdelt_tv,0.0579
2015-01-25,gdelt_tv,0.0
2015-01-26,gdelt_tv,0.0
2015-01-27,gdelt_tv,0.0
2015-01-28,gdelt_tv,0.0
2015-01-29,gdelt_tv,0.0473
2015-01-30,gdelt_tv,0.0
2015-01-31,gdelt_tv,0.0
2015-02-01,gdelt_tv,0.0
2015-02-02,gdelt_tv,0.0
2015-02-03,gdelt_tv,0.0
2015-02-04,gdelt_tv,0.0
2015-02-05,gdelt_tv,0.0
2015-02-06,gdelt_tv,0.0
2015-02-07,gdelt_tv,0.1078
2015-02-08,gdelt_tv,0.0294
2015-02-09,gdelt_tv,0.0
2015-02-10,gdelt_tv,0.0
2015-02-11,gdelt_tv,0.0
2015-02-12,gdelt_tv,0.0
2015-02-13,gdelt_tv,0.0
2015-02-14,gdelt_tv,0.0
2015-02-15,gdelt_tv,0.1325
2015-02-16,gdelt_tv,0.0737
2015-02-17,gdelt_tv,0.0
2015-02-18,gdelt_tv,0.0465
2015-02-19,gdelt_tv,0.0241
2015-02-20,gdelt_tv,0.0
2015-02-21,gdelt_tv,0.0
2015-02-22,gdelt_tv,0.0
2015-02-23,gdelt_tv,0.0
2015-02-24,gdelt_tv,0.0
2015-02-25,gdelt_tv,0.0226
2015-02-26,gdelt_tv,0.0251
2015-02-27,gdelt_tv,0.0255
2015-02-28,gdelt_tv,0.0306
2015-03-01,gdelt_tv,0.0
2015-03-02,gdelt_tv,0.5947
2015-03-03,gdelt_tv,0.5447
2015-03-04,gdelt_tv,0.2481
2015-03-05,gdelt_tv,0.1487
2015-03-06,gdelt_tv,0.0257
2015-03-07,gdelt_tv,0.4179
2015-03-08,gdelt_tv,0.168
2015-03-09,gdelt_tv,0.6319
2015-03-10,gdelt_tv,0.3475
2015-03-11,gdelt_tv,0.1013
2015-03-12,gdelt_tv,0.2259
2015-03-13,gdelt_tv,0.0789
2015-03-14,gdelt_tv,0.0
2015-03-15,gdelt_tv,0.036
2015-03-16,gdelt_tv,0.0
2015-03-17,gdelt_tv,0.0232
2015-03-18,gdelt_tv,0.0475
2015-03-19,gdelt_tv,0.2636
2015-03-20,gdelt_tv,0.3123
2015-03-21,gdelt_tv,0.1507
2015-03-22,gdelt_tv,0.0582
2015-03-23,gdelt_tv,0.1575
2015-03-24,gdelt_tv,0.0225
2015-03-25,gdelt_tv,0.0
2015-03-26,gdelt_tv,0.0249
2015-03-27,gdelt_tv,0.0
2015-03-28,gdelt_tv,0.0
2015-03-29,gdelt_tv,0.0
2015-03-30,gdelt_tv,0.0316
2015-03-31,gdelt_tv,0.0
2015-04-01,gdelt_tv,0.0
2015-04-02,gdelt_tv,0.0
2015-04-03,gdelt_tv,0.0524
2015-04-04,gdelt_tv,0.0334
2015-04-05,gdelt_tv,0.0
2015-04-06,gdelt_tv,0.0
2015-04-07,gdelt_tv,0.0
2015-04-08,gdelt_tv,0.3708
2015-04-09,gdelt_tv,0.8269
2015-04-10,gdelt_tv,0.6833
2015-04-11,gdelt_tv,0.4684
2015-04-12,gdelt_tv,0.194
2015-04-13,gdelt_tv,0.4141
2015-04-14,gdelt_tv,0.3811
2015-04-15,gdelt_tv,0.1376
2015-04-16,gdelt_tv,0.205
2015-04-17,gdelt_tv,0.0766
2015-04-18,gdelt_tv,0.0638
2015-04-19,gdelt_tv,0.1471
2015-04-20,gdelt_tv,0.2378
2015-04-21,gdelt_tv,0.5684
2015-04-22,gdelt_tv,0.1898
2015-04-23,gdelt_tv,0.7645
2015-04-24,gdelt_tv,0.2388
2015-04-25,gdelt_tv,0.0
2015-04-26,gdelt_tv,0.1098
2015-04-27,gdelt_tv,0.036
2015-04-28,gdelt_tv,0.5185
2015-04-29,gdelt_tv,0.5497
2015-04-30,gdelt_tv,0.5032
2015-05-01,gdelt_tv,0.3754
2015-05-02,gdelt_tv,0.607
2015-05-03,gdelt_tv,0.285
2015-05-04,gdelt_tv,0.4126
2015-05-05,gdelt_tv,0.4593
2015-05-06,gdelt_tv,0.0236
2015-05-07,gdelt_tv,0.1028
2015-05-08,gdelt_tv,0.125
2015-05-09,gdelt_tv,0.2603
2015-05-10,gdelt_tv,0.029
2015-05-11,gdelt_tv,0.0962
2015-05-12,gdelt_tv,0.0761
2015-05-13,gdelt_tv,0.0
2015-05-14,gdelt_tv,0.0
2015-05-15,gdelt_tv,0.0
2015-05-16,gdelt_tv,0.0
2015-05-17,gdelt_tv,0.0
2015-05-18,gdelt_tv,0.0966
2015-05-19,gdelt_tv,0.3626
2015-05-20,gdelt_tv,0.0951
2015-05-21,gdelt_tv,0.0
2015-05-22,gdelt_tv,0.0773
2015-05-23,gdelt_tv,0.1698
2015-05-24,gdelt_tv,0.0666
2015-05-25,gdelt_tv,0.07
2015-05-26,gdelt_tv,0.0638
2015-05-27,gdelt_tv,0.0239
2015-05-28,gdelt_tv,0.083
2015-05-29,gdelt_tv,0.0338
2015-05-30,gdelt_tv,0.0629
2015-05-31,gdelt_tv,0.0
2015-06-01,gdelt_tv,0.0645
2015-06-02,gdelt_tv,0.142
2015-06-03,gdelt_tv,0.2623
2015-06-04,gdelt_tv,0.2139
2015-06-05,gdelt_tv,0.1612
2015-06-06,gdelt_tv,0.096
2015-06-07,gdelt_tv,0.0
2015-06-08,gdelt_tv,0.1269
2015-06-09,gdelt_tv,0.2524
2015-06-10,gdelt_tv,0.0
2015-06-11,gdelt_tv,0.1569
2015-06-12,gdelt_tv,0.1874
2015-06-13,gdelt_tv,0.0821
2015-06-14,gdelt_tv,0.0278
2015-06-15,gdelt_tv,0.1954
2015-06-16,gdelt_tv,0.0489
2015-06-17,gdelt_tv,0.0284
2015-06-18,gdelt_tv,0.0
2015-06-19,gdelt_tv,0.0
2015-06-20,gdelt_tv,0.0
2015-06-21,gdelt_tv,0.0
2015-06-22,gdelt_tv,0.0
2015-06-23,gdelt_tv,0.024
2015-06-24,gdelt_tv,0.0
2015-06-25,gdelt_tv,0.0
2015-06-26,gdelt_tv,0.0903
2015-06-27,gdelt_tv,0.1101
2015-06-28,gdelt_tv,0.1275
2015-06-29,gdelt_tv,0.1219
2015-06-30,gdelt_tv,0.0
2015-07-01,gdelt_tv,0.0252
2015-07-02,gdelt_tv,0.0268
2015-07-03,gdelt_tv,0.0496
2015-07-04,gdelt_tv,0.0714
2015-07-05,gdelt_tv,0.0
2015-07-06,gdelt_tv,0.0
2015-07-07,gdelt_tv,0.0
2015-07-08,gdelt_tv,0.0
2015-07-09,gdelt_tv,0.0
2015-07-10,gdelt_tv,0.0472
2015-07-11,gdelt_tv,0.0
2015-07-12,gdelt_tv,0.0
2015-07-13,gdelt_tv,0.0
2015-07-14,gdelt_tv,0.0
2015-07-15,gdelt_tv,0.0491
2015-07-16,gdelt_tv,0.0265
2015-07-17,gdelt_tv,0.0924
2015-07-18,gdelt_tv,0.0623
2015-07-19,gdelt_tv,0.1094
2015-07-20,gdelt_tv,0.1252
2015-07-21,gdelt_tv,0.2159
2015-07-22,gdelt_tv,0.0488
2015-07-23,gdelt_tv,0.0283
2015-07-24,gdelt_tv,0.0
2015-07-25,gdelt_tv,0.0
2015-07-26,gdelt_tv,0.0906
2015-07-27,gdelt_tv,0.0
2015-07-28,gdelt_tv,0.0
2015-07-29,gdelt_tv,0.0473
2015-07-30,gdelt_tv,0.0
2015-07-31,gdelt_tv,0.0245
2015-08-01,gdelt_tv,0.1199
2015-08-02,gdelt_tv,0.0
2015-08-03,gdelt_tv,0.0316
2015-08-04,gdelt_tv,0.1407
2015-08-05,gdelt_tv,0.0518
2015-08-06,gdelt_tv,0.0521
2015-08-07,gdelt_tv,0.0478
2015-08-08,gdelt_tv,0.3142
2015-08-09,gdelt_tv,0.3096
2015-08-10,gdelt_tv,0.3868
2015-08-11,gdelt_tv,0.4197
2015-08-12,gdelt_tv,0.0235
2015-08-13,gdelt_tv,0.0754
2015-08-14,gdelt_tv,0.0
2015-08-15,gdelt_tv,0.0947
2015-08-16,gdelt_tv,0.0
2015-08-17,gdelt_tv,0.0
2015-08-18,gdelt_tv,0.0468
2015-08-19,gdelt_tv,0.0477
2015-08-20,gdelt_tv,0.2732
2015-08-21,gdelt_tv,0.256
2015-08-22,gdelt_tv,0.0
2015-08-23,gdelt_tv,0.0
2015-08-24,gdelt_tv,0.0
2015-08-25,gdelt_tv,0.0246
2015-08-26,gdelt_tv,0.0
2015-08-27,gdelt_tv,0.0
2015-08-28,gdelt_tv,0.0479
2015-08-29,gdelt_tv,0.0315
2015-08-30,gdelt_tv,0.0
2015-08-31,gdelt_tv,0.4108
2015-09-01,gdelt_tv,0.1399
2015-09-02,gdelt_tv,0.305
2015-09-03,gdelt_tv,0.1501
2015-09-04,gdelt_tv,0.0601
2015-09-05,gdelt_tv,0.0
2015-09-06,gdelt_tv,0.0
2015-09-07,gdelt_tv,0.0
2015-09-08,gdelt_tv,0.0
2015-09-09,gdelt_tv,0.0241
2015-09-10,gdelt_tv,0.0243
2015-09-11,gdelt_tv,0.0
2015-09-12,gdelt_tv,0.2155
2015-09-13,gdelt_tv,0.0
2015-09-14,gdelt_tv,0.0
2015-09-15,gdelt_tv,0.0
2015-09-16,gdelt_tv,0.0
2015-09-17,gdelt_tv,0.0
2015-09-18,gdelt_tv,0.0
2015-09-19,gdelt_tv,0.0
2015-09-20,gdelt_tv,0.0
2015-09-21,gdelt_tv,0.0
2015-09-22,gdelt_tv,0.0
2015-09-23,gdelt_tv,0.0
2015-09-24,gdelt_tv,0.0
2015-09-25,gdelt_tv,0.0
2015-09-26,gdelt_tv,0.0
2015-09-27,gdelt_tv,0.0
2015-09-28,gdelt_tv,0.0
2015-09-29,gdelt_tv,0.0
2015-09-30,gdelt_tv,0.0
2015-10-01,gdelt_tv,0.0496
2015-10-02,gdelt_tv,0.0262
2015-10-03,gdelt_tv,0.0
2015-10-04,gdelt_tv,0.0
2015-10-05,gdelt_tv,0.0
2015-10-06,gdelt_tv,0.0712
2015-10-07,gdelt_tv,0.0
2015-10-08,gdelt_tv,0.0
2015-10-09,gdelt_tv,0.0524
2015-10-10,gdelt_tv,0.0518
2015-10-11,gdelt_tv,0.132
2015-10-12,gdelt_tv,0.1309
2015-10-13,gdelt_tv,0.0952
2015-10-14,gdelt_tv,0.0
2015-10-15,gdelt_tv,0.0
2015-10-16,gdelt_tv,0.0515
2015-10-17,gdelt_tv,0.0267
2015-10-18,gdelt_tv,0.0
2015-10-19,gdelt_tv,0.0327
2015-10-20,gdelt_tv,0.0
2015-10-21,gdelt_tv,0.0238
2015-10-22,gdelt_tv,0.0
2015-10-23,gdelt_tv,0.0
2015-10-24,gdelt_tv,0.0
2015-10-25,gdelt_tv,0.0
2015-10-26,gdelt_tv,0.0327
2015-10-27,gdelt_tv,0.052
2015-10-28,gdelt_tv,0.0237
2015-10-29,gdelt_tv,0.0
2015-10-30,gdelt_tv,0.0249
2015-10-31,gdelt_tv,0.0898
2015-11-01,gdelt_tv,0.048
2015-11-02,gdelt_tv,0.0341
2015-11-03,gdelt_tv,0.0
2015-11-04,gdelt_tv,0.1898
2015-11-05,gdelt_tv,0.0525
2015-11-06,gdelt_tv,0.0257
2015-11-07,gdelt_tv,0.1402
2015-11-08,gdelt_tv,0.0339
2015-11-09,gdelt_tv,0.1103
2015-11-10,gdelt_tv,0.0237
2015-11-11,gdelt_tv,0.0236
2015-11-12,gdelt_tv,0.0
2015-11-13,gdelt_tv,0.0929
2015-11-14,gdelt_tv,0.0429
2015-11-15,gdelt_tv,0.0
2015-11-16,gdelt_tv,0.0
2015-11-17,gdelt_tv,0.0471
2015-11-18,gdelt_tv,0.0
2015-11-19,gdelt_tv,0.0475
2015-11-20,gdelt_tv,0.0497
2015-11-21,gdelt_tv,0.0
2015-11-22,gdelt_tv,0.0
2015-11-23,gdelt_tv,0.0309
2015-11-24,gdelt_tv,0.0792
2015-11-25,gdelt_tv,0.3717
2015-11-26,gdelt_tv,0.4526
2015-11-27,gdelt_tv,0.2349
2015-11-28,gdelt_tv,0.049
2015-11-29,gdelt_tv,0.1163
2015-11-30,gdelt_tv,0.0788
2015-12-01,gdelt_tv,0.2463
2015-12-02,gdelt_tv,0.3369
2015-12-03,gdelt_tv,0.1019
2015-12-04,gdelt_tv,0.0507
2015-12-05,gdelt_tv,0.1482
2015-12-06,gdelt_tv,0.1693
2015-12-07,gdelt_tv,0.33
2015-12-08,gdelt_tv,0.141
2015-12-09,gdelt_tv,0.5439
2015-12-10,gdelt_tv,0.2603
2015-12-11,gdelt_tv,0.0513
2015-12-12,gdelt_tv,0.0
2015-12-13,gdelt_tv,0.0
2015-12-14,gdelt_tv,0.0392
2015-12-15,gdelt_tv,0.0
2015-12-16,gdelt_tv,0.131
2015-12-17,gdelt_tv,0.0235
2015-12-18,gdelt_tv,0.0
2015-12-19,gdelt_tv,0.0234
2015-12-20,gdelt_tv,0.0326
2015-12-21,gdelt_tv,0.1092
2015-12-22,gdelt_tv,0.0261
2015-12-23,gdelt_tv,0.0523
2015-12-24,gdelt_tv,0.1448
2015-12-25,gdelt_tv,0.3722
2015-12-26,gdelt_tv,0.0381
2015-12-27,gdelt_tv,0.259
2015-12-28,gdelt_tv,0.3903
2015-12-29,gdelt_tv,0.5164
2015-12-30,gdelt_tv,0.053
2015-12-31,gdelt_tv,0.0789
2016-01-01,gdelt_tv,0.0
2016-01-02,gdelt_tv,0.0
2016-01-03,gdelt_tv,0.0
2016-01-04,gdelt_tv,0.0
2016-01-05,gdelt_tv,0.0
2016-01-06,gdelt_tv,0.1177
2016-01-07,gdelt_tv,0.0235
2016-01-08,gdelt_tv,0.0556
2016-01-09,gdelt_tv,0.0295
2016-01-10,gdelt_tv,0.0334
2016-01-11,gdelt_tv,0.0
2016-01-12,gdelt_tv,0.0
2016-01-13,gdelt_tv,0.0
2016-01-14,gdelt_tv,0.1891
2016-01-15,gdelt_tv,0.0977
2016-01-16,gdelt_tv,0.0
2016-01-17,gdelt_tv,0.0
2016-01-18,gdelt_tv,0.0581
2016-01-19,gdelt_tv,0.0691
2016-01-20,gdelt_tv,0.0942
2016-01-21,gdelt_tv,0.0
2016-01-22,gdelt_tv,0.0
2016-01-23,gdelt_tv,0.0
2016-01-24,gdelt_tv,0.0
2016-01-25,gdelt_tv,0.0
2016-01-26,gdelt_tv,0.0228
2016-01-27,gdelt_tv,0.0
2016-01-28,gdelt_tv,0.0
2016-01-29,gdelt_tv,0.0
2016-01-30,gdelt_tv,0.1397
2016-01-31,gdelt_tv,0.0
2016-02-01,gdelt_tv,0.0
2016-02-02,gdelt_tv,0.0
2016-02-03,gdelt_tv,0.0474
2016-02-04,gdelt_tv,0.0692
2016-02-05,gdelt_tv,0.0
2016-02-06,gdelt_tv,0.028
2016-02-07,gdelt_tv,0.0
2016-02-08,gdelt_tv,0.1049
2016-02-09,gdelt_tv,0.0938
2016-02-10,gdelt_tv,0.0457
2016-02-11,gdelt_tv,0.1673
2016-02-12,gdelt_tv,0.0688
2016-02-13,gdelt_tv,0.0
2016-02-14,gdelt_tv,0.0
2016-02-15,gdelt_tv,0.0
2016-02-16,gdelt_tv,0.0493
2016-02-17,gdelt_tv,0.0
2016-02-18,gdelt_tv,0.0699
2016-02-19,gdelt_tv,0.0
2016-02-20,gdelt_tv,0.0236
2016-02-21,gdelt_tv,0.0
2016-02-22,gdelt_tv,0.0
2016-02-23,gdelt_tv,0.0702
2016-02-24,gdelt_tv,0.0237
2016-02-25,gdelt_tv,0.0482
2016-02-26,gdelt_tv,0.0
2016-02-27,gdelt_tv,0.0
2016-02-28,gdelt_tv,0.0278
2016-02-29,gdelt_tv,0.0
2016-03-01,gdelt_tv,0.0
2016-03-02,gdelt_tv,0.0
2016-03-03,gdelt_tv,0.0
2016-03-04,gdelt_tv,0.0
2016-03-05,gdelt_tv,0.0
2016-03-06,gdelt_tv,0.0
2016-03-07,gdelt_tv,0.0
2016-03-08,gdelt_tv,0.0
2016-03-09,gdelt_tv,0.0
2016-03-10,gdelt_tv,0.0
2016-03-11,gdelt_tv,0.0
2016-03-12,gdelt_tv,0.0
2016-03-13,gdelt_tv,0.0
2016-03-14,gdelt_tv,0.0
2016-03-15,gdelt_tv,0.0468
2016-03-16,gdelt_tv,0.0229
2016-03-17,gdelt_tv,0.0
2016-03-18,gdelt_tv,0.0944
2016-03-19,gdelt_tv,0.0
2016-03-20,gdelt_tv,0.0
2016-03-21,gdelt_tv,0.0
2016-03-22,gdelt_tv,0.0
2016-03-23,gdelt_tv,0.0
2016-03-24,gdelt_tv,0.0
2016-03-25,gdelt_tv,0.0
2016-03-26,gdelt_tv,0.0
2016-03-27,gdelt_tv,0.0
2016-03-28,gdelt_tv,0.0
2016-03-29,gdelt_tv,0.0
2016-03-30,gdelt_tv,0.0
2016-03-31,gdelt_tv,0.0
2016-04-01,gdelt_tv,0.0
2016-04-02,gdelt_tv,0.0
2016-04-03,gdelt_tv,0.0
2016-04-04,gdelt_tv,0.0
2016-04-05,gdelt_tv,0.0
2016-04-06,gdelt_tv,0.0
2016-04-07,gdelt_tv,0.024
2016-04-08,gdelt_tv,0.0
2016-04-09,gdelt_tv,0.0551
2016-04-10,gdelt_tv,0.0
2016-04-11,gdelt_tv,0.0
2016-04-12,gdelt_tv,0.0
2016-04-13,gdelt_tv,0.0
2016-04-14,gdelt_tv,0.0
2016-04-15,gdelt_tv,0.0
2016-04-16,gdelt_tv,0.023
2016-04-17,gdelt_tv,0.0
2016-04-18,gdelt_tv,0.0
2016-04-19,gdelt_tv,0.0237
2016-04-20,gdelt_tv,0.0
2016-04-21,gdelt_tv,0.0236
2016-04-22,gdelt_tv,0.0
2016-04-23,gdelt_tv,0.0
2016-04-24,gdelt_tv,0.0
2016-04-25,gdelt_tv,0.0633
2016-04-26,gdelt_tv,0.0469
2016-04-27,gdelt_tv,0.0
2016-04-28,gdelt_tv,0.0482
2016-04-29,gdelt_tv,0.0
2016-04-30,gdelt_tv,0.0
2016-05-01,gdelt_tv,0.0
2016-05-02,gdelt_tv,0.0
2016-05-03,gdelt_tv,0.0
2016-05-04,gdelt_tv,0.0
2016-05-05,gdelt_tv,0.0
2016-05-06,gdelt_tv,0.0
2016-05-07,gdelt_tv,0.0
2016-05-08,gdelt_tv,0.0
2016-05-09,gdelt_tv,0.0967
2016-05-10,gdelt_tv,0.0
2016-05-11,gdelt_tv,0.0291
2016-05-12,gdelt_tv,0.0
2016-05-13,gdelt_tv,0.0
2016-05-14,gdelt_tv,0.0
2016-05-15,gdelt_tv,0.0
2016-05-16,gdelt_tv,0.0
2016-05-17,gdelt_tv,0.0
2016-05-18,gdelt_tv,0.0
2016-05-19,gdelt_tv,0.0
2016-05-20,gdelt_tv,0.0
2016-05-21,gdelt_tv,0.0927
2016-05-22,gdelt_tv,0.0
2016-05-23,gdelt_tv,0.0324
2016-05-24,gdelt_tv,0.0
2016-05-25,gdelt_tv,0.0
2016-05-26,gdelt_tv,0.0
2016-05-27,gdelt_tv,0.0
2016-05-28,gdelt_tv,0.0
2016-05-29,gdelt_tv,0.0
2016-05-30,gdelt_tv,0.0
2016-05-31,gdelt_tv,0.0
2016-06-01,gdelt_tv,0.0
2016-06-02,gdelt_tv,0.0238
2016-06-03,gdelt_tv,0.0241
2016-06-04,gdelt_tv,0.0
2016-06-05,gdelt_tv,0.0
2016-06-06,gdelt_tv,0.0
2016-06-07,gdelt_tv,0.0
2016-06-08,gdelt_tv,0.0
2016-06-09,gdelt_tv,0.0
2016-06-10,gdelt_tv,0.0
2016-06-11,gdelt_tv,0.0
2016-06-12,gdelt_tv,0.0
2016-06-13,gdelt_tv,0.1536
2016-06-14,gdelt_tv,0.0233
2016-06-15,gdelt_tv,0.0
2016-06-16,gdelt_tv,0.0
2016-06-17,gdelt_tv,0.0
2016-06-18,gdelt_tv,0.0
2016-06-19,gdelt_tv,0.0311
2016-06-20,gdelt_tv,0.0284
2016-06-21,gdelt_tv,0.0
2016-06-22,gdelt_tv,0.0
2016-06-23,gdelt_tv,0.0229
2016-06-24,gdelt_tv,0.0
2016-06-25,gdelt_tv,0.0
2016-06-26,gdelt_tv,0.0
2016-06-27,gdelt_tv,0.0298
2016-06-28,gdelt_tv,0.0
2016-06-29,gdelt_tv,0.0
2016-06-30,gdelt_tv,0.0
2016-07-01,gdelt_tv,0.0
2016-07-02,gdelt_tv,0.106
2016-07-03,gdelt_tv,0.0
2016-07-04,gdelt_tv,0.0
2016-07-05,gdelt_tv,0.0342
2016-07-06,gdelt_tv,0.4354
2016-07-07,gdelt_tv,1.2469
2016-07-08,gdelt_tv,0.8896
2016-07-09,gdelt_tv,1.2405
2016-07-10,gdelt_tv,0.9006
2016-07-11,gdelt_tv,0.5719
2016-07-12,gdelt_tv,0.9202
2016-07-13,gdelt_tv,0.5961
2016-07-14,gdelt_tv,0.508
2016-07-15,gdelt_tv,0.2506
2016-07-16,gdelt_tv,0.0
2016-07-17,gdelt_tv,0.2484
2016-07-18,gdelt_tv,0.4424
2016-07-19,gdelt_tv,0.0891
2016-07-20,gdelt_tv,0.0219
2016-07-21,gdelt_tv,0.045
2016-07-22,gdelt_tv,0.0658
2016-07-23,gdelt_tv,0.0228
2016-07-24,gdelt_tv,0.0463
2016-07-25,gdelt_tv,0.0
2016-07-26,gdelt_tv,0.1135
2016-07-27,gdelt_tv,0.1063
2016-07-28,gdelt_tv,0.0
2016-07-29,gdelt_tv,0.0223
2016-07-30,gdelt_tv,0.069
2016-07-31,gdelt_tv,0.0234
2016-08-01,gdelt_tv,0.0
2016-08-02,gdelt_tv,0.0233
2016-08-03,gdelt_tv,0.0465
2016-08-04,gdelt_tv,0.0
2016-08-05,gdelt_tv,0.26
2016-08-06,gdelt_tv,0.4082
2016-08-07,gdelt_tv,0.0709
2016-08-08,gdelt_tv,0.0
2016-08-09,gdelt_tv,0.0
2016-08-10,gdelt_tv,0.0899
2016-08-11,gdelt_tv,0.0
2016-08-12,gdelt_tv,0.0
2016-08-13,gdelt_tv,0.0
2016-08-14,gdelt_tv,0.4083
2016-08-15,gdelt_tv,0.535
2016-08-16,gdelt_tv,0.1178
2016-08-17,gdelt_tv,0.1581
2016-08-18,gdelt_tv,0.0
2016-08-19,gdelt_tv,0.0228
2016-08-20,gdelt_tv,0.1417
2016-08-21,gdelt_tv,0.0
2016-08-22,gdelt_tv,0.0
2016-08-23,gdelt_tv,0.0
2016-08-24,gdelt_tv,0.024
2016-08-25,gdelt_tv,0.0
2016-08-26,gdelt_tv,0.0
2016-08-27,gdelt_tv,0.0
2016-08-28,gdelt_tv,0.0
2016-08-29,gdelt_tv,0.1108
2016-08-30,gdelt_tv,0.2586
2016-08-31,gdelt_tv,0.0227
2016-09-01,gdelt_tv,0.0
2016-09-02,gdelt_tv,0.0284
2016-09-03,gdelt_tv,0.068
2016-09-04,gdelt_tv,0.0581
2016-09-05,gdelt_tv,0.0801
2016-09-06,gdelt_tv,0.0274
2016-09-07,gdelt_tv,0.0231
